"sales0","sales1","sales2","sales3","sales4","country","State","CouSub","population","store","store_Type_SupermarketType3","store_Type_GroceryStore","store_Type_SupermarketType1"
643,455,542,843,1088,369,48,99999,10269,"0",0,1,0
726,493,554,972,1089,113,39,99999,535153,"1",0,0,1
643,383,477,948,1139,31,16,99999,22952,"0",0,0,1
1017,730,735,1208,1326,27,50,32425,3393,"0",0,1,0
641,409,482,803,982,79,5,99999,14134,"1",0,0,1
745,480,567,1017,1064,375,48,99999,121073,"1",0,1,0
1001,639,801,1320,1575,13,33,84900,1358,"1",0,0,1
1222,895,903,1663,1969,7,15,99999,67091,"1",0,0,1
950,648,767,1192,1443,103,22,99999,233740,"1",0,0,1
1213,943,965,1523,1693,9,33,41860,1662,"0",1,0,0
1074,730,869,1421,1492,5,23,15430,7211,"1",0,0,1
690,557,582,1017,1020,595,51,99999,5927,"0",0,0,1
689,515,547,930,1204,17,23,17740,2550,"0",1,0,0
679,548,564,860,942,3,23,67790,848,"1",0,0,1
558,451,471,759,832,95,21,99999,29278,"0",0,0,1
735,496,590,933,1048,69,42,99999,214437,"1",0,0,1
581,395,429,856,859,87,47,99999,11638,"1",0,1,0
709,573,598,883,1256,7,23,70760,69,"0",0,0,1
925,717,780,1283,1550,1,50,74650,2588,"0",0,0,0
679,548,564,860,942,3,23,60300,391,"0",0,0,1
729,489,580,997,1250,171,47,99999,18313,"1",0,0,1
714,476,574,971,1094,153,47,99999,14112,"0",0,0,1
656,410,485,867,877,217,29,99999,21159,"0",0,0,1
643,455,495,944,1063,35,48,99999,18212,"0",0,0,1
846,510,648,1128,1233,99,26,99999,840978,"1",0,0,1
735,496,590,933,1048,79,42,99999,320918,"1",0,0,1
850,551,664,1228,1454,101,6,99999,94737,"0",0,1,0
715,457,528,951,956,195,37,99999,81234,"0",0,0,1
1030,790,802,1305,1548,5,9,40290,2979,"0",0,0,0
599,453,456,870,894,13,1,99999,20947,"0",0,0,1
604,399,482,752,807,179,29,99999,6696,"0",0,0,1
701,417,528,990,1202,139,20,99999,16295,"1",0,0,1
712,424,570,1009,1155,9,48,99999,9054,"1",0,0,1
1019,707,786,1418,1424,3,33,27700,1489,"0",0,0,1
628,491,522,782,886,13,54,99999,7627,"0",0,0,1
1147,811,869,1580,1910,45,6,99999,87841,"0",0,1,0
836,675,705,1059,1291,3,25,59665,915,"1",0,0,1
1213,943,965,1523,1693,9,33,5060,364,"0",0,0,1
1107,894,920,1530,1926,93,51,99999,35270,"0",0,1,0
634,512,534,837,1091,9,20,99999,27674,"0",0,0,0
1283,803,1008,1679,1818,1,9,23890,7490,"1",1,0,0
974,579,759,1435,1725,47,51,99999,46689,"0",0,0,0
679,548,564,860,942,3,23,2760,68,"1",0,0,1
586,430,433,864,1038,181,13,99999,7996,"0",0,0,1
643,455,542,857,933,243,48,99999,2342,"0",0,0,1
1494,1071,1196,1861,2023,17,25,81035,38120,"1",0,0,1
1213,943,965,1523,1693,9,33,27300,1104,"0",0,0,1
666,448,562,932,1077,19,23,21030,1723,"1",0,0,1
643,433,475,907,1139,95,30,99999,9117,"0",0,0,1
595,404,502,741,1054,79,47,99999,32330,"0",1,0,0
1144,732,918,1425,1655,3,9,27600,25340,"1",0,0,1
667,480,535,848,1181,47,53,99999,41120,"0",0,0,1
730,492,559,982,1143,21,26,99999,156813,"1",0,0,1
925,717,780,1283,1550,1,50,39325,1100,"0",0,0,1
1162,745,907,1594,1863,86,12,99999,2496435,"1",0,0,1
997,707,836,1330,1608,95,12,99999,1145956,"0",0,0,1
581,395,429,727,1029,71,47,99999,26026,"0",0,0,1
657,491,554,852,900,21,23,70655,253,"0",0,0,1
1156,814,959,1440,1546,29,42,99999,498886,"1",0,0,1
776,490,624,1032,1251,45,26,99999,107759,"1",0,1,0
964,675,813,1318,1707,161,26,99999,344791,"1",0,0,1
605,489,510,888,891,109,1,99999,32899,"0",0,0,1
697,512,515,927,1137,85,37,99999,114678,"0",0,0,1
643,384,514,889,1055,157,26,99999,55729,"0",0,1,0
1057,716,805,1353,1560,11,9,57040,7603,"1",0,0,1
623,439,525,867,870,85,40,99999,9423,"0",0,0,1
1057,716,805,1353,1560,11,9,42600,15051,"1",0,0,1
405,319,327,527,615,133,72,99999,23274,"0",0,0,1
631,473,491,836,947,21,35,99999,695,"1",0,0,1
763,601,605,950,1077,57,36,99999,50219,"0",0,0,1
586,430,433,864,887,235,13,99999,12010,"0",0,0,1
643,449,540,826,952,690,51,99999,13821,"1",0,0,0
715,547,603,890,1144,9,50,6325,221,"0",0,0,1
651,461,506,811,944,173,48,99999,1226,"0",0,0,1
794,559,670,1081,1150,27,23,4125,942,"1",0,0,1
643,472,475,801,1131,133,48,99999,18583,"0",0,0,0
631,389,532,921,1118,35,35,99999,63797,"0",0,0,1
643,515,542,948,1012,67,16,99999,20069,"0",0,0,1
689,515,547,930,1204,17,23,75035,939,"0",0,0,0
724,532,535,902,968,113,37,99999,33922,"0",0,0,1
663,452,490,826,906,1,54,99999,16589,"0",1,0,0
1494,1071,1196,1861,2023,23,25,38855,25132,"0",0,1,0
744,589,593,1022,1029,59,28,99999,139668,"1",0,0,1
849,592,628,1251,1255,83,26,99999,2156,"1",0,0,0
836,675,705,1059,1291,3,25,42460,961,"1",0,0,1
584,443,446,727,884,109,5,99999,11291,"0",0,0,1
640,468,474,797,855,121,46,99999,9612,"1",0,0,1
762,453,563,959,1350,17,53,99999,38431,"0",0,0,1
735,588,591,942,1121,185,13,99999,109233,"1",0,0,1
890,599,721,1215,1502,71,48,99999,35096,"1",0,0,1
657,491,554,852,900,21,23,6400,116,"0",0,0,1
721,429,533,957,964,95,55,99999,44205,"0",0,0,1
730,555,561,996,1293,123,36,99999,25348,"0",0,1,0
745,536,628,1026,1319,53,13,99999,11267,"1",0,0,0
904,647,713,1126,1373,21,50,7750,3966,"0",0,0,1
666,448,562,932,1077,19,23,87390,248,"1",0,0,1
1234,825,920,1614,1695,1,25,55500,2942,"1",0,0,1
686,412,526,954,1047,115,17,99999,110768,"1",0,0,1
593,402,478,739,979,9,19,99999,6119,"0",0,0,1
654,508,511,848,1065,99,37,99999,40271,"0",0,0,1
628,491,530,888,891,85,54,99999,10449,"0",0,0,1
732,585,613,1049,1257,105,28,99999,47671,"0",0,0,1
1494,1071,1196,1861,2023,17,25,37875,59450,"1",0,0,1
1020,607,778,1465,1746,35,53,99999,251133,"1",1,0,0
1093,689,839,1611,1936,53,53,99999,795225,"1",0,0,1
645,426,483,914,1123,83,29,99999,22272,"0",0,0,1
966,641,775,1404,1700,15,50,23725,855,"0",0,1,0
734,562,565,914,1127,57,8,99999,1394,"0",0,0,1
783,494,601,1062,1183,37,40,99999,69967,"1",0,1,0
1591,1062,1292,2035,2363,119,36,99999,949113,"1",0,0,1
1285,937,950,1764,1770,15,33,2820,4953,"1",0,0,1
939,684,758,1291,1522,111,12,99999,277789,"1",0,0,1
681,520,572,868,1053,29,23,78675,140,"0",0,1,0
1019,707,786,1418,1424,3,33,14660,10115,"0",0,0,0
832,614,702,1137,1267,33,28,99999,161252,"1",0,1,0
924,616,739,1154,1314,13,25,76030,41094,"1",0,0,1
604,359,461,772,1070,91,29,99999,40400,"0",0,0,1
604,399,446,819,822,205,29,99999,6373,"0",0,0,1
755,472,575,1056,1102,101,40,99999,70990,"0",0,0,1
641,471,474,806,1135,111,13,99999,23682,"0",0,0,0
896,579,713,1143,1236,133,55,99999,389891,"1",0,0,1
716,473,529,978,1106,7,29,99999,25529,"1",0,0,1
1133,862,867,1446,1531,23,25,27795,7518,"1",1,0,0
593,420,500,836,959,43,19,99999,18129,"0",0,0,1
1133,862,867,1446,1531,23,25,54415,2820,"1",0,0,1
643,432,475,887,891,145,48,99999,17866,"0",0,1,0
737,507,592,1020,1154,223,21,99999,8809,"1",1,0,0
558,410,412,760,782,45,21,99999,15955,"0",0,1,0
873,693,736,1132,1425,23,23,3355,8514,"1",0,0,0
